OBJECTID;Id;Lon;Lat;Z_DSM;BEAR_PREV;DIST_PREV_m;Z_sampled;dZ;POINT_X;POINT_Y;POINT_Z
1907;1907;39.01305676;51.40581053;171.9019;278.7188;5.0281;198.2756;26.3737;39.01305676;51.40581053;0
1908;1908;39.01298566;51.40581735;172.3417;278.7188;5.0052;198.2756;25.9339;39.01298566;51.40581735;0
1909;1909;39.01291195;51.40582442;170.3876;278.7188;5.1892;198.2756;27.888;39.01291195;51.40582442;0
1910;1910;39.0128361;51.4058317;169.1991;278.7188;5.3394;198.2756;29.0765;39.0128361;51.4058317;0
1911;1911;39.01276034;51.40583896;167.9915;278.7188;5.3332;198.2756;30.2841;39.01276034;51.40583896;0
1912;1912;39.01269249;51.40584547;167.759;278.7188;4.7765;198.2756;30.5166;39.01269249;51.40584547;0
1913;1913;39.01261488;51.40585292;168.5369;278.7188;5.4633;199.2388;30.7019;39.01261488;51.40585292;0
1914;1914;39.01253364;51.40586071;168.9598;278.7188;5.7189;199.2388;30.279;39.01253364;51.40586071;0
1915;1915;39.012468;51.405867;167.799;278.7188;4.6213;199.2388;31.4398;39.012468;51.405867;0
1916;1916;39.01239216;51.40587428;167.5543;278.7188;5.3385;199.2388;31.6845;39.01239216;51.40587428;0
1917;1917;39.01231045;51.40588212;165.3361;278.7188;5.7526;200.2855;34.9494;39.01231045;51.40588212;0
1918;1918;39.01223646;51.40588921;165.4967;278.7188;5.2084;200.2855;34.7888;39.01223646;51.40588921;0
1919;1919;39.01215669;51.40589686;167.0252;278.7188;5.6158;200.2855;33.2603;39.01215669;51.40589686;0
1920;1920;39.01208433;51.4059038;162.3682;278.7188;5.0939;200.2855;37.9173;39.01208433;51.4059038;0
1921;1921;39.01201639;51.40591032;164.7589;278.7188;4.7827;200.2855;35.5266;39.01201639;51.40591032;0
1922;1922;39.01194715;51.40591696;164.9151;278.7188;4.8744;200.2855;35.3704;39.01194715;51.40591696;0
1923;1923;39.01188164;51.40592325;162.4454;278.7188;4.6114;200.2855;37.8401;39.01188164;51.40592325;0
1924;1924;39.01181128;51.40592999;163.9427;278.7188;4.953;200.2855;36.3428;39.01181128;51.40592999;0
1925;1925;39.01173895;51.40593693;163.0948;278.7188;5.0918;200.8602;37.7654;39.01173895;51.40593693;0
1926;1926;39.01166918;51.40594362;163.2071;278.7188;4.9121;200.8602;37.6531;39.01166918;51.40594362;0
1927;1927;39.01158743;51.40595146;165.0495;278.7188;5.7549;200.8602;35.8107;39.01158743;51.40595146;0
1928;1928;39.01150631;51.40595925;161.198;278.7188;5.7104;201.5534;40.3554;39.01150631;51.40595925;0
1929;1929;39.01142485;51.40596706;162.0836;278.7188;5.7344;201.5534;39.4698;39.01142485;51.40596706;0
1930;1930;39.01135085;51.40597416;161.5765;278.7188;5.2094;201.1073;39.5308;39.01135085;51.40597416;0
1931;1931;39.01128239;51.40598072;162.0645;278.7188;4.8195;201.1073;39.0428;39.01128239;51.40598072;0
1932;1932;39.01120664;51.40598799;161.2943;278.7188;5.3324;201.1073;39.813;39.01120664;51.40598799;0
1933;1933;39.01114207;51.40599418;159.7508;278.7188;4.5459;201.1073;41.3565;39.01114207;51.40599418;0
1934;1934;39.01105844;51.4060022;160.9939;278.7188;5.8872;201.1073;40.1134;39.01105844;51.4060022;0
1935;1935;39.0109882;51.40600894;160.2809;278.7188;4.9446;201.1073;40.8264;39.0109882;51.40600894;0
1936;1936;39.01090679;51.40601675;160.5595;278.7188;5.7312;201.7829;41.2234;39.01090679;51.40601675;0
1937;1937;39.0108383;51.40602332;161.1907;278.7188;4.8212;201.7829;40.5922;39.0108383;51.40602332;0
1938;1938;39.01077177;51.4060297;160.5956;278.7188;4.6836;201.7829;41.1873;39.01077177;51.4060297;0
1939;1939;39.01070762;51.40603585;161.4041;278.7188;4.5158;201.7829;40.3788;39.01070762;51.40603585;0
1940;1940;39.01063949;51.40604239;161.7594;278.7188;4.796;201.9957;40.2363;39.01063949;51.40604239;0
1941;1941;39.01055902;51.4060501;163.7929;278.7188;5.6646;201.9957;38.2028;39.01055902;51.4060501;0
1942;1942;39.0104879;51.40605693;161.6475;278.7188;5.0071;201.9957;40.3482;39.0104879;51.40605693;0
1943;1943;39.0104229;51.40606316;165.9783;278.7188;4.5758;201.9957;36.0174;39.0104229;51.40606316;0
1944;1944;39.01035465;51.40606971;167.9945;278.7188;4.8042;201.9957;34.0012;39.01035465;51.40606971;0
1945;1945;39.01028514;51.40607637;166.3138;278.7188;4.8936;201.9957;35.6819;39.01028514;51.40607637;0
1946;1946;39.0102074;51.40608383;168.3602;278.7188;5.4724;201.9957;33.6355;39.0102074;51.40608383;0
1947;1947;39.01013462;51.40609081;166.6174;278.7188;5.1236;202.5695;35.9521;39.01013462;51.40609081;0
1948;1948;39.01007049;51.40609696;167.0952;278.7188;4.5142;202.5695;35.4743;39.01007049;51.40609696;0
1949;1949;39.0099866;51.40610501;168.2798;278.7188;5.9061;202.5695;34.2897;39.0099866;51.40610501;0
1950;1950;39.00990497;51.40611284;167.2204;278.7188;5.7463;202.5695;35.3491;39.00990497;51.40611284;0
1951;1951;39.00984008;51.40611906;169.3493;278.7188;4.5678;203.2133;33.864;39.00984008;51.40611906;0
1952;1952;39.00975876;51.40612686;170.3636;278.7188;5.7245;203.2133;32.8497;39.00975876;51.40612686;0
1953;1953;39.00967987;51.40613443;169.8384;278.7188;5.5539;203.2133;33.3749;39.00967987;51.40613443;0
1954;1954;39.00960547;51.40614156;170.3412;278.7188;5.2377;203.2133;32.8721;39.00960547;51.40614156;0
1955;1955;39.0095227;51.4061495;173.1177;278.7188;5.8267;203.2133;30.0956;39.0095227;51.4061495;0
1956;1956;39.00944084;51.40615735;173.8162;278.7188;5.7624;203.2133;29.3971;39.00944084;51.40615735;0
1957;1957;39.00937455;51.40616371;173.6696;278.7188;4.6668;203.2133;29.5437;39.00937455;51.40616371;0
1958;1958;39.00930431;51.40617045;173.3041;278.7188;4.9447;203.8022;30.4981;39.00930431;51.40617045;0
1959;1959;39.00923233;51.40617735;175.25;278.7188;5.0672;203.8022;28.5522;39.00923233;51.40617735;0
1960;1960;39.00916417;51.40618389;176.1019;278.7188;4.7981;203.8022;27.7003;39.00916417;51.40618389;0
1961;1961;39.00908638;51.40619135;175.5472;278.7188;5.4758;203.8022;28.255;39.00908638;51.40619135;0
1962;1962;39.00900824;51.40619885;178.653;278.7188;5.5013;204.4483;25.7953;39.00900824;51.40619885;0
1963;1963;39.00894032;51.40620536;177.8194;278.7188;4.781;204.4483;26.6289;39.00894032;51.40620536;0
1964;1964;39.008866;51.40621249;176.3115;278.7188;5.232;204.4483;28.1368;39.008866;51.40621249;0
1965;1965;39.00879757;51.40621905;177.8421;278.7188;4.8174;204.4483;26.6062;39.00879757;51.40621905;0
1966;1966;39.00873139;51.4062254;180.8376;278.7188;4.6587;204.4483;23.6107;39.00873139;51.4062254;0
1967;1967;39.00865033;51.40623318;179.1053;278.7188;5.7065;204.4483;25.343;39.00865033;51.40623318;0
1968;1968;39.00857492;51.40624041;181.9613;278.7188;5.3085;204.4483;22.487;39.00857492;51.40624041;0
1969;1969;39.00849822;51.40624777;181.8882;278.7188;5.3993;204.4483;22.5601;39.00849822;51.40624777;0
1970;1970;39.00842535;51.40625476;179.4775;278.7188;5.1298;204.3616;24.8841;39.00842535;51.40625476;0
1971;1971;39.00834676;51.40626229;180.1296;278.7189;5.5325;204.3616;24.232;39.00834676;51.40626229;0
1972;1972;39.00827887;51.4062688;179.7294;278.7189;4.779;204.3616;24.6322;39.00827887;51.4062688;0
1973;1973;39.00820616;51.40627578;183.9795;278.7189;5.1189;204.3616;20.3821;39.00820616;51.40627578;0
1974;1974;39.0081398;51.40628214;184.6673;278.7189;4.6714;204.3896;19.7223;39.0081398;51.40628214;0
1975;1975;39.0080587;51.40628992;183.8398;278.7189;5.7088;204.3896;20.5498;39.0080587;51.40628992;0
1976;1976;39.00797997;51.40629747;184.4347;278.7189;5.5427;204.3896;19.9549;39.00797997;51.40629747;0
1977;1977;39.00790112;51.40630504;189.5633;278.7189;5.5507;204.3896;14.8263;39.00790112;51.40630504;0
1978;1978;39.00782022;51.4063128;190.0838;278.7189;5.6951;204.3896;14.3058;39.00782022;51.4063128;0
1979;1979;39.0077372;51.40632076;184.6309;278.7189;5.8441;204.3896;19.7587;39.0077372;51.40632076;0
1980;1980;39.00767226;51.40632699;186.0932;278.7189;4.5713;204.3896;18.2964;39.00767226;51.40632699;0
1981;1981;39.00760789;51.40633316;184.8404;278.7189;4.5316;204.842;20.0016;39.00760789;51.40633316;0
1982;1982;39.00754411;51.40633928;184.0572;278.7189;4.4897;204.842;20.7848;39.00754411;51.40633928;0
1983;1983;39.00746376;51.40634699;185.3751;278.7189;5.6563;204.842;19.4669;39.00746376;51.40634699;0
1984;1984;39.00739174;51.40635389;186.8161;278.7189;5.0698;204.842;18.0259;39.00739174;51.40635389;0
1985;1985;39.0073081;51.40636192;192.1474;278.7189;5.8883;205.1854;13.038;39.0073081;51.40636192;0
1986;1986;39.00723862;51.40636858;190.4504;278.7189;4.8914;205.1854;14.735;39.00723862;51.40636858;0
1987;1987;39.00715757;51.40637635;190.2281;278.7189;5.705;205.1854;14.9573;39.00715757;51.40637635;0
1988;1988;39.00707615;51.40638416;197.8465;278.7189;5.7323;205.1854;7.3389;39.00707615;51.40638416;0
1989;1989;39.00699298;51.40639214;196.2482;278.7189;5.8546;205.1854;8.9372;39.00699298;51.40639214;0
1990;1990;39.00691863;51.40639927;195.0333;278.7189;5.234;205.1854;10.1521;39.00691863;51.40639927;0
1991;1991;39.00683528;51.40640727;196.945;278.7189;5.8673;205.1854;8.2404;39.00683528;51.40640727;0
1992;1992;39.00676588;51.40641392;196.0636;278.7189;4.8856;205.7539;9.6903;39.00676588;51.40641392;0
1993;1993;39.00669343;51.40642087;195.3382;278.7189;5.1004;205.7539;10.4157;39.00669343;51.40642087;0
1994;1994;39.00661137;51.40642874;195.5893;278.7189;5.7762;205.7539;10.1646;39.00661137;51.40642874;0
1995;1995;39.00654546;51.40643507;200.6115;278.7189;4.6403;205.7539;5.1424;39.00654546;51.40643507;0
1996;1996;39.00648011;51.40644133;201.9831;278.7189;4.6;206.0069;4.0238;39.00648011;51.40644133;0
1997;1997;39.00641191;51.40644788;201.7798;278.7189;4.801;206.0069;4.2271;39.00641191;51.40644788;0
1998;1998;39.00633378;51.40645537;199.6141;278.7189;5.5005;206.0069;6.3928;39.00633378;51.40645537;0
1999;1999;39.00626784;51.40646169;202.561;278.7189;4.6414;206.0069;3.4459;39.00626784;51.40646169;0
2000;2000;39.00619566;51.40646862;201.459;278.7189;5.0818;206.0069;4.5479;39.00619566;51.40646862;0
2001;2001;39.00612308;51.40647558;202.4347;278.7189;5.1093;206.0069;3.5722;39.00612308;51.40647558;0
2002;2002;39.0060403;51.40648352;202.2969;278.7189;5.8271;206.0069;3.71;39.0060403;51.40648352;0
2003;2003;39.00596723;51.40649053;201.3821;278.7189;5.1437;206.2816;4.8995;39.00596723;51.40649053;0
2004;2004;39.00589474;51.40649748;202.8999;278.7189;5.1031;206.2816;3.3817;39.00589474;51.40649748;0
2005;2005;39.00582165;51.40650449;202.5874;278.7189;5.1455;206.2816;3.6942;39.00582165;51.40650449;0
2006;2006;39.00574317;51.40651202;202.3224;278.7189;5.5246;206.2816;3.9592;39.00574317;51.40651202;0
2007;2007;39.00567118;51.40651892;204.3746;278.7189;5.0678;206.6903;2.3157;39.00567118;51.40651892;0
2008;2008;39.00560153;51.4065256;205.0585;278.7189;4.9032;206.6903;1.6318;39.00560153;51.4065256;0
2009;2009;39.00553702;51.40653179;205.1925;278.7189;4.5413;206.3568;1.1643;39.00553702;51.40653179;0
2010;2010;39.00547057;51.40653816;204.4895;278.7189;4.6777;206.3568;1.8673;39.00547057;51.40653816;0
2011;2011;39.00539746;51.40654518;207.0147;278.7189;5.1462;206.3568;-0.6579;39.00539746;51.40654518;0
2012;2012;39.00532139;51.40655247;204.8355;278.7189;5.3553;206.3568;1.5213;39.00532139;51.40655247;0
2013;2013;39.00523842;51.40656043;205.8252;278.7189;5.8409;206.3568;0.5316;39.00523842;51.40656043;0
2014;2014;39.00515801;51.40656814;206.2576;278.7189;5.6604;206.3568;0.0992;39.00515801;51.40656814;0
2015;2015;39.00509278;51.4065744;206.6497;278.7189;4.5921;206.8354;0.1857;39.00509278;51.4065744;0
2016;2016;39.00502411;51.40658099;206.5815;278.7189;4.8338;206.8354;0.2539;39.00502411;51.40658099;0
2017;2017;39.00494384;51.40658869;205.1942;278.7189;5.6509;206.8354;1.6412;39.00494384;51.40658869;0
2018;2018;39.00487448;51.40659534;206.6165;278.7189;4.8826;206.8354;0.2189;39.00487448;51.40659534;0
2019;2019;39.00479242;51.40660321;204.8977;278.7189;5.7768;216.51;11.6123;39.00479242;51.40660321;0
2020;2020;39.00471119;51.40660065;202.7091;267.1167;5.6592;216.51;13.8009;39.00471119;51.40660065;0
2021;2021;39.00462933;51.40659603;208.4028;264.8387;5.7195;216.51;8.1072;39.00462933;51.40659603;0
2022;2022;39.00455462;51.40659181;208.7846;264.8387;5.2191;216.51;7.7254;39.00455462;51.40659181;0
2023;2023;39.00448981;51.40658814;207.1817;264.8387;4.5284;216.51;9.3283;39.00448981;51.40658814;0
2024;2024;39.00440972;51.40658362;206.6858;264.8387;5.5956;216.51;9.8242;39.00440972;51.40658362;0
2025;2025;39.00433963;51.40657966;207.7179;264.8387;4.8963;216.51;8.7921;39.00433963;51.40657966;0
2026;2026;39.00427268;51.40657588;208.7251;264.8387;4.678;220.7054;11.9803;39.00427268;51.40657588;0
2027;2027;39.00420133;51.40657185;208.7928;264.8387;4.9851;220.7054;11.9126;39.00420133;51.40657185;0
2028;2028;39.00412763;51.40656768;206.9068;264.8387;5.1485;220.7054;13.7986;39.00412763;51.40656768;0
2029;2029;39.0040593;51.40656382;206.7363;264.8387;4.774;220.7054;13.9691;39.0040593;51.40656382;0
2030;2030;39.00398928;51.40655987;202.6751;264.8387;4.8921;214.8054;12.1303;39.00398928;51.40655987;0
2031;2031;39.00390785;51.40655527;203.012;264.8387;5.6893;214.8054;11.7934;39.00390785;51.40655527;0
2032;2032;39.00384314;51.40655161;201.5874;264.8387;4.5211;214.8054;13.218;39.00384314;51.40655161;0
2033;2033;39.00376578;51.40654724;194.6847;264.8387;5.4045;214.8054;20.1207;39.00376578;51.40654724;0
2034;2034;39.00369706;51.40654336;195.2382;264.8387;4.8014;214.8054;19.5672;39.00369706;51.40654336;0
2035;2035;39.00361229;51.40653857;194.985;264.8387;5.9224;214.8054;19.8204;39.00361229;51.40653857;0
2036;2036;39.00352856;51.40653384;196.1396;264.8387;5.8501;214.8054;18.6658;39.00352856;51.40653384;0
2037;2037;39.00345395;51.40652963;194.1383;264.8387;5.2124;207.9543;13.816;39.00345395;51.40652963;0
2038;2038;39.00337596;51.40652522;195.4218;264.8387;5.4487;208.1736;12.7518;39.00337596;51.40652522;0
2039;2039;39.00331137;51.40652157;194.8716;264.8387;4.513;208.1736;13.302;39.00331137;51.40652157;0
2040;2040;39.003237;51.40651737;196.3888;264.8387;5.1957;208.1736;11.7848;39.003237;51.40651737;0
2041;2041;39.00315258;51.4065126;194.1626;264.8387;5.8984;207.8966;13.734;39.00315258;51.4065126;0
2042;2042;39.00308477;51.40650877;193.2431;264.8387;4.737;207.8966;14.6535;39.00308477;51.40650877;0
2043;2043;39.00301468;51.40650481;193.6511;264.8387;4.8973;207.8966;14.2455;39.00301468;51.40650481;0
2044;2044;39.00293528;51.40650033;195.9444;264.8387;5.547;207.8966;11.9522;39.00293528;51.40650033;0
2045;2045;39.00285649;51.40649587;196.2551;264.8387;5.505;207.8966;11.6415;39.00285649;51.40649587;0
2046;2046;39.00278771;51.40649199;195.5305;264.8387;4.8052;207.8966;12.3661;39.00278771;51.40649199;0
2047;2047;39.00271051;51.40648763;194.9735;264.8387;5.3939;207.8966;12.9231;39.00271051;51.40648763;0
2048;2048;39.00263107;51.40648314;195.6348;264.8387;5.5499;208.0977;12.4629;39.00263107;51.40648314;0
2049;2049;39.00254682;51.40647838;196.5052;264.8387;5.8866;208.0977;11.5925;39.00254682;51.40647838;0
2050;2050;39.00246742;51.4064739;196.1398;264.8387;5.5474;208.0977;11.9579;39.00246742;51.4064739;0
2051;2051;39.00240288;51.40647025;194.2882;264.8387;4.5088;208.0977;13.8095;39.00240288;51.40647025;0
2052;2052;39.00233318;51.40646631;198.0415;264.8387;4.8695;208.2281;10.1866;39.00233318;51.40646631;0
2053;2053;39.00225273;51.40646177;198.0182;264.8387;5.6206;208.2281;10.2099;39.00225273;51.40646177;0
2054;2054;39.00217877;51.40645759;197.6765;264.8387;5.1678;208.2281;10.5516;39.00217877;51.40645759;0
2055;2055;39.0020984;51.40645305;196.034;264.8387;5.6151;208.2281;12.1941;39.0020984;51.40645305;0
2056;2056;39.00203461;51.40644945;195.2099;264.8387;4.4565;208.2281;13.0182;39.00203461;51.40644945;0
2057;2057;39.00197034;51.40644581;197.529;264.8387;4.4903;208.2281;10.6991;39.00197034;51.40644581;0
2058;2058;39.001905;51.40644212;195.4305;264.8387;4.5652;208.2281;12.7976;39.001905;51.40644212;0
2059;2059;39.00183181;51.40643799;196.3249;264.8387;5.1133;208.2281;11.9032;39.00183181;51.40643799;0
2060;2060;39.00174912;51.40643332;196.3716;264.8387;5.7774;208.1365;11.7649;39.00174912;51.40643332;0
2061;2061;39.00166939;51.40642881;195.1946;264.8387;5.57;208.1365;12.9419;39.00166939;51.40642881;0
2062;2062;39.00160317;51.40642507;195.8224;264.8387;4.6266;208.1365;12.3141;39.00160317;51.40642507;0
2063;2063;39.00153801;51.40642139;197.773;264.8387;4.5527;208.1365;10.3635;39.00153801;51.40642139;0
2064;2064;39.00146107;51.40641704;195.4565;264.8387;5.3757;208.2941;12.8376;39.00146107;51.40641704;0
2065;2065;39.00138088;51.40641251;197.712;264.8387;5.6025;208.2941;10.5821;39.00138088;51.40641251;0
2066;2066;39.00131596;51.40640885;196.0801;264.8387;4.5355;208.2941;12.214;39.00131596;51.40640885;0
2067;2067;39.00123902;51.4064045;198.2548;264.8387;5.3752;208.2941;10.0393;39.00123902;51.4064045;0
2068;2068;39.00115624;51.40639982;197.0513;264.8387;5.7834;208.2941;11.2428;39.00115624;51.40639982;0
2069;2069;39.00109037;51.4063961;196.777;264.8387;4.6026;208.2941;11.5171;39.00109037;51.4063961;0
2070;2070;39.00100932;51.40639152;197.3025;264.8387;5.6621;208.2941;10.9916;39.00100932;51.40639152;0
2071;2071;39.00093786;51.40638749;198.636;264.8387;4.9929;208.1758;9.5398;39.00093786;51.40638749;0
2072;2072;39.00085744;51.40638294;198.3649;264.8387;5.6189;208.1758;9.8109;39.00085744;51.40638294;0
2073;2073;39.00078063;51.40637861;197.7315;264.8387;5.3663;208.1758;10.4443;39.00078063;51.40637861;0
2074;2074;39.00070794;51.4063745;199.2815;264.8387;5.0781;208.1758;8.8943;39.00070794;51.4063745;0
2075;2075;39.00062796;51.40636998;197.0371;264.8387;5.5881;208.3703;11.3332;39.00062796;51.40636998;0
2076;2076;39.00054412;51.40636524;196.8726;264.8387;5.8576;208.3703;11.4977;39.00054412;51.40636524;0
2077;2077;39.00046445;51.40636074;197.7254;264.8387;5.5663;208.3703;10.6449;39.00046445;51.40636074;0
2078;2078;39.00039722;51.40635695;197.4915;264.8387;4.6974;208.3983;10.9068;39.00039722;51.40635695;0
2079;2079;39.0003221;51.4063527;198.4916;264.8387;5.2477;208.3983;9.9067;39.0003221;51.4063527;0
2080;2080;39.00025484;51.4063489;198.0364;264.8387;4.6995;208.3983;10.3619;39.00025484;51.4063489;0
2081;2081;39.00017471;51.40634438;199.1613;264.8387;5.5984;208.3983;9.237;39.00017471;51.40634438;0
2082;2082;39.00010421;51.40634039;198.7469;264.8387;4.9254;208.3983;9.6514;39.00010421;51.40634039;0
2083;2083;39.00002793;51.40633608;199.0818;264.8387;5.3295;208.3983;9.3165;39.00002793;51.40633608;0
2084;2084;38.999952;51.40633179;199.137;264.8387;5.3053;208.3983;9.2613;38.999952;51.40633179;0
2085;2085;38.99987231;51.40632729;200.4645;264.8387;5.5672;208.3983;7.9338;38.99987231;51.40632729;0
2086;2086;38.9997887;51.40632257;200.2475;264.8387;5.8414;208.6309;8.3834;38.9997887;51.40632257;0
2087;2087;38.99970534;51.40631786;201.0339;264.8387;5.8245;208.6309;7.597;38.99970534;51.40631786;0
2088;2088;38.99963594;51.40631394;200.724;264.8387;4.8481;208.6309;7.9069;38.99963594;51.40631394;0
2089;2089;38.99956248;51.40630979;199.801;264.8387;5.1329;208.6309;8.8299;38.99956248;51.40630979;0
2090;2090;38.99949121;51.40630576;200.5889;264.8387;4.979;208.6309;8.042;38.99949121;51.40630576;0
2091;2091;38.99940878;51.40630111;199.5379;264.8387;5.7589;208.6309;9.093;38.99940878;51.40630111;0
2092;2092;38.99934405;51.40629745;200.4624;264.8387;4.5224;208.6309;8.1685;38.99934405;51.40629745;0
2093;2093;38.99926561;51.40629302;200.4758;264.8387;5.4809;208.6865;8.2107;38.99926561;51.40629302;0
2094;2094;38.99919388;51.40628897;199.3347;264.8387;5.0115;208.6865;9.3518;38.99919388;51.40628897;0
2095;2095;38.9991145;51.40628448;200.9527;264.8387;5.5455;208.6865;7.7338;38.9991145;51.40628448;0
2096;2096;38.99904862;51.40628076;199.9875;264.8387;4.6033;208.6865;8.699;38.99904862;51.40628076;0
2097;2097;38.99897946;51.40627685;199.0986;264.8387;4.8314;208.543;9.4444;38.99897946;51.40627685;0
2098;2098;38.9988956;51.40627212;200.1184;264.8387;5.8594;208.543;8.4246;38.9988956;51.40627212;0
2099;2099;38.99881248;51.40626742;201.0218;264.8387;5.8074;208.543;7.5212;38.99881248;51.40626742;0
2100;2100;38.99874805;51.40625121;200.4741;248.0796;4.8322;208.543;8.0689;38.99874805;51.40625121;0
2101;2101;38.99868527;51.40622139;201.3743;232.7852;5.4853;208.445;7.0707;38.99868527;51.40622139;0
2102;2102;38.99861566;51.40618832;200.1934;232.7852;6.0819;208.445;8.2516;38.99861566;51.40618832;0
2103;2103;38.99854106;51.40615289;201.3706;232.7852;6.5184;208.445;7.0744;38.99854106;51.40615289;0
2104;2104;38.99847758;51.40612274;201.5788;232.7852;5.5467;208.445;6.8662;38.99847758;51.40612274;0
2105;2105;38.99840228;51.40608697;199.4432;232.7852;6.5792;208.4812;9.038;38.99840228;51.40608697;0
2106;2106;38.99833504;51.40605503;201.1472;232.7853;5.8756;208.4812;7.334;38.99833504;51.40605503;0
2107;2107;38.99826394;51.40602126;199.9494;232.7853;6.2122;208.4812;8.5318;38.99826394;51.40602126;0
2108;2108;38.99819835;51.40599011;201.8636;232.7853;5.7311;208.4812;6.6176;38.99819835;51.40599011;0
2109;2109;38.99813736;51.40596114;202.7878;232.7853;5.3289;208.4282;5.6404;38.99813736;51.40596114;0
2110;2110;38.99806977;51.40592904;202.93;232.7853;5.905;208.4282;5.4982;38.99806977;51.40592904;0
2111;2111;38.99800905;51.40590019;203.2103;232.7853;5.3055;208.4282;5.2179;38.99800905;51.40590019;0
2112;2112;38.99794145;51.40586809;200.5413;232.7854;5.9066;208.4282;7.8869;38.99794145;51.40586809;0
2113;2113;38.99786972;51.40583401;201.2435;232.7854;6.2677;208.4282;7.1847;38.99786972;51.40583401;0
2114;2114;38.99780571;51.40580361;202.8442;232.7854;5.5932;208.4282;5.584;38.99780571;51.40580361;0
2115;2115;38.99774185;51.40577328;202.9611;232.7854;5.5794;208.4282;5.4671;38.99774185;51.40577328;0
2116;2116;38.99767755;51.40574274;201.6882;232.7854;5.6183;208.4282;6.74;38.99767755;51.40574274;0
2117;2117;38.99761222;51.4057117;202.4669;232.7855;5.7085;207.9663;5.4994;38.99761222;51.4057117;0
2118;2118;38.9975435;51.40567906;202.5175;232.7855;6.0042;208.09;5.5725;38.9975435;51.40567906;0
2119;2119;38.99748329;51.40565047;202.2493;232.7855;5.2605;208.09;5.8407;38.99748329;51.40565047;0
2120;2120;38.99741769;51.40561931;203.1876;232.7855;5.732;208.09;4.9024;38.99741769;51.40561931;0
2121;2121;38.99735785;51.40559088;208.5093;232.7855;5.2291;207.7882;-0.7211;38.99735785;51.40559088;0
2122;2122;38.99729319;51.40556017;207.0508;232.7856;5.6489;207.7882;0.7374;38.99729319;51.40556017;0
2123;2123;38.99721984;51.40552533;205.9664;232.7856;6.4095;207.7882;1.8218;38.99721984;51.40552533;0
2124;2124;38.99715018;51.40549224;208.0365;232.7856;6.0865;207.7882;-0.2483;38.99715018;51.40549224;0
2125;2125;38.99708235;51.40546003;212.4681;232.7856;5.9267;207.7882;-4.6799;38.99708235;51.40546003;0
2126;2126;38.9970085;51.40542495;211.764;232.7856;6.4531;207.7882;-3.9758;38.9970085;51.40542495;0
2127;2127;38.99694121;51.40539299;214.1987;232.7857;5.8791;207.6005;-6.5982;38.99694121;51.40539299;0
2128;2128;38.99687294;51.40536056;214.5202;232.7857;5.9652;207.6005;-6.9197;38.99687294;51.40536056;0
2129;2129;38.99680181;51.40532677;212.6829;232.7857;6.2152;209.8945;-2.7884;38.99680181;51.40532677;0
2130;2130;38.99673393;51.40529453;214.3714;232.7857;5.9309;209.8945;-4.4769;38.99673393;51.40529453;0
2131;2131;38.99666793;51.40526318;213.7171;232.7857;5.7672;209.8945;-3.8226;38.99666793;51.40526318;0
2132;2132;38.99659384;51.40522799;211.8139;232.7858;6.4736;209.8945;-1.9194;38.99659384;51.40522799;0
2133;2133;38.99652604;51.40519579;214.855;232.7858;5.9236;208.3534;-6.5016;38.99652604;51.40519579;0
2134;2134;38.99646244;51.40516558;214.0014;232.7858;5.5571;208.3534;-5.648;38.99646244;51.40516558;0
2135;2135;38.99639935;51.40513561;215.1467;232.7858;5.5126;207.6194;-7.5273;38.99639935;51.40513561;0
2136;2136;38.99632836;51.40510189;213.3124;232.7858;6.2029;207.6194;-5.693;38.99632836;51.40510189;0
2137;2137;38.99625191;51.40506558;209.3612;232.7859;6.68;207.6194;-1.7418;38.99625191;51.40506558;0
2138;2138;38.9961814;51.40503209;208.588;232.7859;6.1612;207.6194;-0.9686;38.9961814;51.40503209;0
2139;2139;38.99611138;51.40499883;207.0822;232.7859;6.1178;207.6194;0.5372;38.99611138;51.40499883;0
2140;2140;38.99603764;51.40496381;208.9069;232.7859;6.443;207.6194;-1.2875;38.99603764;51.40496381;0
2141;2141;38.99596444;51.40492904;207.2142;232.7859;6.3958;207.0671;-0.1471;38.99596444;51.40492904;0
2142;2142;38.99589692;51.40489697;208.2636;232.786;5.9;207.0671;-1.1965;38.99589692;51.40489697;0
2143;2143;38.99583879;51.40486936;208.098;232.786;5.079;207.0671;-1.0309;38.99583879;51.40486936;0
2144;2144;38.99576605;51.40483481;208.086;232.786;6.3556;206.5371;-1.5489;38.99576605;51.40483481;0
2145;2145;38.99570613;51.40480635;202.6808;232.786;5.2358;206.5371;3.8563;38.99570613;51.40480635;0
2146;2146;38.99564674;51.40477814;202.9525;232.786;5.1892;206.5704;3.6179;38.99564674;51.40477814;0
2147;2147;38.99557147;51.40474239;202.1143;232.786;6.5765;206.5704;4.4561;38.99557147;51.40474239;0
2148;2148;38.99550469;51.40471067;204.0918;232.7861;5.8351;206.5704;2.4786;38.99550469;51.40471067;0
2149;2149;38.99544657;51.40468306;202.7218;232.7861;5.0785;206.5704;3.8486;38.99544657;51.40468306;0
2150;2150;38.99537552;51.40464931;208.8945;232.7861;6.208;206.5704;-2.3241;38.99537552;51.40464931;0
2151;2151;38.99530134;51.40461408;206.6177;232.7861;6.4819;206.5704;-0.0473;38.99530134;51.40461408;0
